blk	cat	idx	entry_off	flag	text_off	seg_size	참조여부	cond1_ptr	cond1_raw	탑승자	cond2_ptr	cond2_raw	cond2_items	그룹키	분류	JP본문	KR본문
364	0	138	0x0478	0x400C	0x2440	105	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B90	03 00 73 05 7a 05 81 05	['0x0573', '0x057A', '0x0581']	cat0/f0x400C/c2-0x0B90	B	‖79‖！メルア！‖7a‖・はい！　私に任せてください！\n[7d]さん！！‖7a‖！[7e]で・・・\n墜としてみせる！\nいっけぇぇぇーっ！！‖7a‖・[7d]さんに\nついて行くためなら、やってみせますっ！\nこれで・・・終わってくださぁぁぁい！！‖78‖	‖79‖！멜루아！‖7a‖・네！　　저한테\n맡겨주세요！　[7d]\n씨！！‖7a‖！[7e]\n（으）로・・・　떨어뜨려주마！\n가라아아아앗！！‖7a‖・[7d]씨를\n위해　해보겠어요！　이걸로\n끝나주세요오！！‖78‖
364	0	139	0x0480	0x000C	0x24A9	82	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B98	01 00 71 05	['0x0571']	cat0/f0x000C/c2-0x0B98	B	‖79‖！今よ、カティア！‖7a‖・了解！\nフォーメーションを展開するわ！‖7a‖！[7f]、\n発射！　行けぇぇぇーっ！！‖7a‖・いくわよッ！！\nこれで、墜ちてぇぇぇーっ！！‖78‖	‖79‖！지금이야，\n카티아！‖7a‖・알겠어！\n포메이션을　전개한다！‖7a‖！[7f]，\n발사！　가라아아아앗！！‖7a‖・간다！！\n이걸로，\n떨어져라아아앗！！‖78‖
364	0	140	0x0488	0x000C	0x24FB	84	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B9C	01 00 72 05	['0x0572']	cat0/f0x000C/c2-0x0B9C	B	‖79‖！今よ、テニア！‖7a‖・了解っ！\nフォーメーションを展開するよ！‖7a‖！[7f]、\n発射！　行けぇぇぇーっ！！‖7a‖・いっくよォー！！\nこいつで、とどめェェェーッ！！‖78‖	‖79‖！지금이야，\n테니아！‖7a‖・알겠어！\n포메이션을　전개한다！‖7a‖！[7f]，\n발사！　가라아아아앗！！‖7a‖・간다아！！\n이걸로，\n끝장이다아아앗！！‖78‖
364	0	141	0x0490	0x000C	0x254F	84	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0BA0	01 00 73 05	['0x0573']	cat0/f0x000C/c2-0x0BA0	B	‖79‖！今よ、メルア！‖7a‖・了解！\nフォーメーションを展開します！‖7a‖！[7f]、\n発射！　行けぇぇぇーっ！！‖7a‖・いきます！！\nこれで、終わってくださぁぁぁぁい！！‖78‖	‖79‖！지금이야，\n멜루아！‖7a‖・알겠어！\n포메이션을　전개합니다！‖7a‖！[7f]，\n발사！　가라아아아앗！！‖7a‖・갑니다！！\n이걸로，\n끝나주세요오오오！！‖78‖
364	0	142	0x0498	0x000C	0x25A3	75	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0BA4	01 00 78 05	['0x0578']	cat0/f0x000C/c2-0x0BA4	B	‖79‖！カティア、\nマキシマムモードに移行！‖7a‖・了解！‖7a‖！[7f]、\n発動！　行けぇぇぇーっ！！‖7a‖・お別れね！！\nこれで、墜ちてぇぇぇーっ！！‖78‖	‖79‖！카티아，\n맥시멈　모드로　이행！‖7a‖・알겠습니다！‖7a‖！[7f]，\n발동！　가라아아아앗！！‖7a‖・작별이네！！\n이걸로，\n떨어져라아아앗！！‖78‖
364	0	143	0x04A0	0x000C	0x25EE	74	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0BA8	01 00 79 05	['0x0579']	cat0/f0x000C/c2-0x0BA8	B	‖79‖！テニア、\nマキシマムモードに移行！‖7a‖・ＯＫ！‖7a‖！[7f]、\n発動！　行けぇぇぇーっ！！‖7a‖・バイバイ！！\nこいつで、とどめェェェーッ！！‖78‖	‖79‖！테니아，\n맥시멈　모드로　이행！‖7a‖・ＯＫ！‖7a‖！[7f]，\n발동！　가라아아아앗！！‖7a‖・바이바이！！\n이걸로，\n끝장이다아아앗！！‖78‖
364	0	144	0x04A8	0x000C	0x2638	80	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0BAC	01 00 7a 05	['0x057A']	cat0/f0x000C/c2-0x0BAC	B	‖79‖！メルア、\nマキシマムモードに移行！‖7a‖・了解です！‖7a‖！[7f]、\n発動！　行けぇぇぇーっ！！‖7a‖・さようなら！！\nこれで、終わってくださぁぁぁぁい！！‖78‖	‖79‖！멜루아，\n맥시멈　모드로　이행！‖7a‖・알겠습니다！‖7a‖！[7f]，\n발동！　가라아아아앗！！‖7a‖・안녕히！！\n이걸로，\n끝나주세요오오오！！‖78‖
364	0	145	0x04B0	0x000C	0x2688	77	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0BB0	01 00 7f 05	['0x057F']	cat0/f0x000C/c2-0x0BB0	B	‖79‖！カティア、行くわよ！‖7a‖・了解！\nシーカー作動、標的ロック！‖7a‖！[7f]！\n行けぇぇぇーっ！！‖7a‖・終わりね！！\nこれで、墜ちてぇぇぇーっ！！‖78‖	‖79‖！카티아，\n간다！‖7a‖・알겠어！　시커\n작동，　표적　록！‖7a‖！[7f]！\n가라아아아앗！！‖7a‖・끝이네！！\n이걸로，\n떨어져라아아앗！！‖78‖
364	0	146	0x04B8	0x000C	0x26D5	75	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0BB4	01 00 80 05	['0x0580']	cat0/f0x000C/c2-0x0BB4	B	‖79‖！テニア、行くわよ！‖7a‖・ＯＫ！\nシーカー作動、標的ロック！‖7a‖！[7f]！\n行けぇぇぇーっ！！‖7a‖・ラスト！！\nこいつで、とどめェェェーッ！！‖78‖	‖79‖！테니아，\n간다！‖7a‖・ＯＫ！　시커\n작동，　표적　록！‖7a‖！[7f]！\n가라아아아앗！！‖7a‖・라스트！！\n이걸로，\n끝장이다아아앗！！‖78‖
364	0	147	0x04C0	0x000C	0x2720	83	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0BB8	01 00 81 05	['0x0581']	cat0/f0x000C/c2-0x0BB8	B	‖79‖！メルア、行くわよ！‖7a‖・了解です！\nシーカー作動、標的ロック！‖7a‖！[7f]！\n行けぇぇぇーっ！！‖7a‖・最後です！！\nこれで、終わってくださぁぁぁぁい！！‖78‖	‖79‖！멜루아，\n간다！‖7a‖・알겠어요！\n시커　작동，　표적　록！‖7a‖！[7f]！\n가라아아아앗！！‖7a‖・마지막이에요！\n！　이걸로，\n끝나주세요오오오！！‖78‖
364	0	151	0x04E0	0x0020	0x27C0	29	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0BBC	01 00 2b 01	['0x012B']	cat0/f0x0020/c2-0x0BBC	A	！アル＝ヴァン、貴様！\n逃げるなぁあっ！‖7c‖・[7d]！‖78‖	！알＝반，\n네놈！　도망치지　마라아！‖7c‖・[7d]！‖78‖
364	0	152	0x04E8	0x0020	0x27DD	29	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0BBC	01 00 2b 01	['0x012B']	cat0/f0x0020/c2-0x0BBC	A	！アル＝ヴァン、貴様！\n逃げるなぁあっ！‖7c‖・[7d]！‖78‖	！알＝반，\n네놈！　도망치지　마라아！‖7c‖・[7d]！‖78‖
364	0	153	0x04F0	0x0020	0x27FA	31	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0BBC	01 00 2b 01	['0x012B']	cat0/f0x0020/c2-0x0BBC	A	！アル＝ヴァン、貴様！\n逃げるなぁあっ！‖7c‖・[7d]さん！‖78‖	！알＝반，\n네놈！　도망치지　마라아！‖7c‖・[7d]\n씨！‖78‖
364	0	154	0x04F8	0x0020	0x2819	47	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0BBC	01 00 2b 01	['0x012B']	cat0/f0x0020/c2-0x0BBC	A	・[7d]、無茶よ！‖7c‖！黙りなさい！\n例えやられても・・・\n奴を一緒に連れていく！‖78‖	・[7d]，\n무모해！‖7c‖！닥쳐라！　설령\n당하더라도・・・　저놈을　함께\n데려간다！‖78‖
364	0	155	0x0500	0x0020	0x2848	48	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0BBC	01 00 2b 01	['0x012B']	cat0/f0x0020/c2-0x0BBC	A	・[7d]、無茶だよ！‖7c‖！黙りなさい！\n例えやられても・・・\n奴を一緒に連れていく！‖78‖	・[7d]，\n무모해！‖7c‖！닥쳐라！　설령\n당하더라도・・・　저놈을　함께\n데려간다！‖78‖
364	0	156	0x0508	0x0020	0x2878	50	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0BBC	01 00 2b 01	['0x012B']	cat0/f0x0020/c2-0x0BBC	A	・[7d]さん、無茶です！‖7c‖！黙りなさい！\n例えやられても・・・\n奴を一緒に連れていく！‖78‖	・[7d]\n씨，　무모해요！‖7c‖！닥쳐라！　설령\n당하더라도・・・　저놈을　함께\n데려간다！‖78‖
364	0	157	0x0510	0x0020	0x28AA	48	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0BBC	01 00 2b 01	['0x012B']	cat0/f0x0020/c2-0x0BBC	A	！アル＝ヴァン、貴様だけは！\n貴様だけは私の手で！‖7c‖・[7d]！\n落ち着いて、周りを見て！‖78‖	！알＝반，\n네놈만은！　네놈만은　내\n손으로！‖7c‖・[7d]！\n침착하게，　주위를　봐！‖78‖
364	0	158	0x0518	0x0020	0x28DA	49	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0BBC	01 00 2b 01	['0x012B']	cat0/f0x0020/c2-0x0BBC	A	！アル＝ヴァン、貴様だけは！\n貴様だけは私の手で！‖7c‖・[7d]！\n落ち着いてよ、周りを見て！‖78‖	！알＝반，\n네놈만은！　네놈만은　내\n손으로！‖7c‖・[7d]！\n침착해，　주위를　봐！‖78‖
364	0	159	0x0520	0x0020	0x290B	54	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0BBC	01 00 2b 01	['0x012B']	cat0/f0x0020/c2-0x0BBC	A	！アル＝ヴァン、貴様だけは！\n貴様だけは私の手で！‖7c‖・[7d]さん！\n落ち着いてください、周りを見て！‖78‖	！알＝반，\n네놈만은！　네놈만은　내\n손으로！‖7c‖・[7d]\n씨！　침착해　주세요，\n주위를　봐！‖78‖
364	0	160	0x0528	0x0020	0x2941	48	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0BBC	01 00 2b 01	['0x012B']	cat0/f0x0020/c2-0x0BBC	A	！距離を詰めなさい、\nカティア！‖7c‖・え、ええ！‖7c‖！逃がさない・・・\n逃がさないわよ！‖78‖	！거리를\n좁혀라，　카티아！‖7c‖・으，　응！‖7c‖！놓치지　않아・・・\n놓치지　않아！‖78‖
364	0	161	0x0530	0x0020	0x2971	48	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0BBC	01 00 2b 01	['0x012B']	cat0/f0x0020/c2-0x0BBC	A	！距離を詰めなさい、\nテニア！‖7c‖・う、うん！‖7c‖！逃がさない・・・\n逃がさないわよ！‖78‖	！거리를\n좁혀라，　테니아！‖7c‖・으，　응！‖7c‖！놓치지　않아・・・\n놓치지　않아！‖78‖
364	0	162	0x0538	0x0020	0x29A1	47	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0BBC	01 00 2b 01	['0x012B']	cat0/f0x0020/c2-0x0BBC	A	！距離を詰めなさい、\nメルア！‖7c‖・は、はい！‖7c‖！逃がさない・・・\n逃がさないわよ！‖78‖	！거리를\n좁혀라，　멜루아！‖7c‖・네，　네！‖7c‖！놓치지　않아・・・\n놓치지　않아！‖78‖
364	0	165	0x0550	0x0020	0x2A0E	46	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0BC0	02 00 2c 01 2d 01	['0x012C', '0x012D']	cat0/f0x0020/c2-0x0BC0	A	！あんたの思い上がり・・・\n叩き直してあげるわ！\nカティア、行くわよ！‖7c‖・ええ！‖78‖	！네　자만・・・\n바로잡아　주겠어！　카티아，\n간다！‖7c‖・응！‖78‖
364	0	166	0x0558	0x0020	0x2A3C	46	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0BC0	02 00 2c 01 2d 01	['0x012C', '0x012D']	cat0/f0x0020/c2-0x0BC0	A	！あんたの思い上がり・・・\n叩き直してあげるわ！\nテニア、行くわよ！‖7c‖・うん！‖78‖	！네　자만・・・\n바로잡아　주겠어！　테니아，\n간다！‖7c‖・응！‖78‖
364	0	167	0x0560	0x0020	0x2A6A	45	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0BC0	02 00 2c 01 2d 01	['0x012C', '0x012D']	cat0/f0x0020/c2-0x0BC0	A	！あんたの思い上がり・・・\n叩き直してあげるわ！\nメルア、行くわよ！‖7c‖・はい！‖78‖	！네　자만・・・\n바로잡아　주겠어！　멜루아，\n간다！‖7c‖・네！‖78‖
364	0	168	0x0568	0x0020	0x2A97	41	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0BC0	02 00 2c 01 2d 01	['0x012C', '0x012D']	cat0/f0x0020/c2-0x0BC0	A	！相変わらず動きが荒い！\nいくら速くたって！‖7c‖・前に出るわ、[7d]！‖78‖	！여전히\n움직임이　거칠다！　아무리\n빨라봤자！‖7c‖・앞으로\n나간다，　[7d]！‖78‖
364	0	169	0x0570	0x0020	0x2AC0	41	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0BC0	02 00 2c 01 2d 01	['0x012C', '0x012D']	cat0/f0x0020/c2-0x0BC0	A	！相変わらず動きが荒い！\nいくら速くたって！‖7c‖・前に出るよ、[7d]！‖78‖	！여전히\n움직임이　거칠다！　아무리\n빨라봤자！‖7c‖・앞으로\n나간다，　[7d]！‖78‖
364	0	170	0x0578	0x0020	0x2AE9	43	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0BC0	02 00 2c 01 2d 01	['0x012C', '0x012D']	cat0/f0x0020/c2-0x0BC0	A	！相変わらず動きが荒い！\nいくら速くたって！‖7c‖・前に出ます、[7d]さん！‖78‖	！여전히\n움직임이　거칠다！　아무리\n빨라봤자！‖7c‖・앞으로\n나갑니다，　[7d]\n씨！‖78‖
364	0	171	0x0580	0x0020	0x2B14	38	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0BC0	02 00 2c 01 2d 01	['0x012C', '0x012D']	cat0/f0x0020/c2-0x0BC0	A	・[7d]、\n目標捕捉したわ！\n今です！‖7c‖！墜ちろっ、ジュア＝ム！‖78‖	・[7d]，\n목표　포착했어！\n지금이에요！‖7c‖！떨어져라，\n쥬아＝무！‖78‖
364	0	172	0x0588	0x0020	0x2B3A	38	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0BC0	02 00 2c 01 2d 01	['0x012C', '0x012D']	cat0/f0x0020/c2-0x0BC0	A	・[7d]、\n目標捕捉したよ！\n今だよ！‖7c‖！墜ちろっ、ジュア＝ム！‖78‖	・[7d]，\n목표　포착했어！\n지금이야！‖7c‖！떨어져라，\n쥬아＝무！‖78‖
364	0	173	0x0590	0x0020	0x2B60	41	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0BC0	02 00 2c 01 2d 01	['0x012C', '0x012D']	cat0/f0x0020/c2-0x0BC0	A	・[7d]さん、\n目標捕捉しました！\n今です！‖7c‖！墜ちろっ、ジュア＝ム！‖78‖	・[7d]\n씨，　목표　포착했어요！\n지금이에요！‖7c‖！떨어져라，\n쥬아＝무！‖78‖
364	0	174	0x0598	0x0020	0x2B89	29	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0BC0	02 00 2c 01 2d 01	['0x012C', '0x012D']	cat0/f0x0020/c2-0x0BC0	A	！そこだ、ジュア＝ム！‖7c‖・ターゲット確認完了！‖78‖	！거기다，\n쥬아＝무！‖7c‖・타겟　확인\n완료！‖78‖
364	0	175	0x05A0	0x0020	0x2BA6	29	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0BC0	02 00 2c 01 2d 01	['0x012C', '0x012D']	cat0/f0x0020/c2-0x0BC0	A	！そこだ、ジュア＝ム！‖7c‖・ターゲット確認終わり！‖78‖	！거기다，\n쥬아＝무！‖7c‖・타겟　확인\n끝！‖78‖
364	0	176	0x05A8	0x0020	0x2BC3	33	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0BC0	02 00 2c 01 2d 01	['0x012C', '0x012D']	cat0/f0x0020/c2-0x0BC0	A	！そこだ、ジュア＝ム！‖7c‖・ターゲット確認完了しました！‖78‖	！거기다，\n쥬아＝무！‖7c‖・타겟　확인\n완료했어요！‖78‖
364	0	177	0x05B0	0x0020	0x2BE4	35	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0BC0	02 00 2c 01 2d 01	['0x012C', '0x012D']	cat0/f0x0020/c2-0x0BC0	A	！やらせるか、ジュア＝ム！\nカティア、奴を逃がすな！‖7c‖・ええ！‖78‖	！그렇게　둘　줄\n아냐，　쥬아＝무！　카티아，\n저놈을　놓치지　마라！‖7c‖・응！‖78‖
364	0	178	0x05B8	0x0020	0x2C07	35	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0BC0	02 00 2c 01 2d 01	['0x012C', '0x012D']	cat0/f0x0020/c2-0x0BC0	A	！やらせるか、ジュア＝ム！\nテニア、奴を逃がすな！‖7c‖・うん！‖78‖	！그렇게　둘　줄\n아냐，　쥬아＝무！　테니아，\n저놈을　놓치지　마라！‖7c‖・응！‖78‖
364	0	179	0x05C0	0x0020	0x2C2A	34	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0BC0	02 00 2c 01 2d 01	['0x012C', '0x012D']	cat0/f0x0020/c2-0x0BC0	A	！やらせるか、ジュア＝ム！\nメルア、奴を逃がすな！‖7c‖・はい！‖78‖	！그렇게　둘　줄\n아냐，　쥬아＝무！　멜루아，\n저놈을　놓치지　마라！‖7c‖・네！‖78‖
364	0	181	0x05D0	0x0020	0x2C68	33	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0BC6	01 00 2f 01	['0x012F']	cat0/f0x0020/c2-0x0BC6	A	！[7e]で\n決める！　カティア、いい！？‖7c‖・ええ、いつでもいいわ！‖78‖	！[7e]로\n결판낸다！　　카티아，\n됐어！？‖7c‖・응，　언제든\n좋아！‖78‖
364	0	182	0x05D8	0x0020	0x2C89	33	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0BC6	01 00 2f 01	['0x012F']	cat0/f0x0020/c2-0x0BC6	A	！[7e]で\n決める！　テニア、いい！？‖7c‖・うん、いつでもいいよ！‖78‖	！[7e]로\n결판낸다！　　테니아，\n됐어！？‖7c‖・응，　언제든\n좋아！‖78‖
364	0	183	0x05E0	0x0020	0x2CAA	33	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0BC6	01 00 2f 01	['0x012F']	cat0/f0x0020/c2-0x0BC6	A	！[7e]で\n決める！　メルア、いい！？‖7c‖・はい、いつでもいいです！‖78‖	！[7e]로\n결판낸다！　　멜루아，\n됐어！？‖7c‖・네，　언제든\n좋아요！‖78‖
364	0	184	0x05E8	0x0020	0x2CCB	23	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0BC6	01 00 2f 01	['0x012F']	cat0/f0x0020/c2-0x0BC6	A	！こいつさえ仕留めれば！‖7c‖・行くわ、[7d]！‖78‖	！이놈만\n처치하면！‖7c‖・간다，\n[7d]！‖78‖
364	0	185	0x05F0	0x0020	0x2CE2	23	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0BC6	01 00 2f 01	['0x012F']	cat0/f0x0020/c2-0x0BC6	A	！こいつさえ仕留めれば！‖7c‖・行くよ、[7d]！‖78‖	！이놈만\n처치하면！‖7c‖・간다，\n[7d]！‖78‖
364	0	186	0x05F8	0x0020	0x2CF9	26	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0BC6	01 00 2f 01	['0x012F']	cat0/f0x0020/c2-0x0BC6	A	！こいつさえ仕留めれば！‖7c‖・行きます、[7d]さん！‖78‖	！이놈만\n처치하면！‖7c‖・갑니다，\n[7d]　씨！‖78‖
364	0	187	0x0600	0x0020	0x2D13	34	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0BCA	01 00 2e 01	['0x012E']	cat0/f0x0020/c2-0x0BCA	A	！女同士だからって、\n遠慮は無しで行くわよ！‖7c‖・ええ！‖78‖	！여자끼리라고，\n사정　봐주지　않고　간다！‖7c‖・응！‖78‖
364	0	188	0x0608	0x0020	0x2D35	39	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0BCA	01 00 2e 01	['0x012E']	cat0/f0x0020/c2-0x0BCA	A	！女同士だからって、\n遠慮は無しで行くわよ！‖7c‖・わかってるって！‖78‖	！여자끼리라고，\n사정　봐주지　않고　간다！‖7c‖・알고\n있다니까！‖78‖
364	0	189	0x0610	0x0020	0x2D5C	34	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0BCA	01 00 2e 01	['0x012E']	cat0/f0x0020/c2-0x0BCA	A	！女同士だからって、\n遠慮は無しで行くわよ！‖7c‖・はい！‖78‖	！여자끼리라고，\n사정　봐주지　않고　간다！‖7c‖・네！‖78‖
364	0	190	0x0618	0x0020	0x2D7E	49	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0BCA	01 00 2e 01	['0x012E']	cat0/f0x0020/c2-0x0BCA	A	！危険な敵は・・・\n撃たれる前に落とす！‖7c‖・目標、\n射程圏内で捕捉したわ！‖78‖	！위험한　적은・・・\n맞기　전에　떨군다！‖7c‖・목표，　사정권\n안에서　포착했어！‖78‖
364	0	191	0x0620	0x0020	0x2DAF	49	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0BCA	01 00 2e 01	['0x012E']	cat0/f0x0020/c2-0x0BCA	A	！危険な敵は・・・\n撃たれる前に落とす！‖7c‖・目標、\n射程圏内で捕捉したよ！‖78‖	！위험한　적은・・・\n맞기　전에　떨군다！‖7c‖・목표，　사정권\n안에서　포착했어！‖78‖
364	0	192	0x0628	0x0020	0x2DE0	50	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0BCA	01 00 2e 01	['0x012E']	cat0/f0x0020/c2-0x0BCA	A	！危険な敵は・・・\n撃たれる前に落とす！‖7c‖・目標、\n射程圏内で捕捉しました！‖78‖	！위험한　적은・・・\n맞기　전에　떨군다！‖7c‖・목표，　사정권\n안에서　포착했어요！‖78‖
364	0	193	0x0630	0x0020	0x2E12	39	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0BCA	01 00 2e 01	['0x012E']	cat0/f0x0020/c2-0x0BCA	A	！[7e]で\n相手をするわ！‖7c‖・気を付けて、[7d]！\n敵の射撃は正確だわ！‖78‖	！[7e]\n（으）로　상대해주지！‖7c‖・조심해，\n[7d]！　적의　사격은\n정확해！‖78‖
364	0	194	0x0638	0x0020	0x2E39	39	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0BCA	01 00 2e 01	['0x012E']	cat0/f0x0020/c2-0x0BCA	A	！[7e]で\n相手をするわ！‖7c‖・気を付けて、[7d]！\n敵の射撃、正確だよ！‖78‖	！[7e]\n（으）로　상대해주지！‖7c‖・조심해，\n[7d]！　적의　사격，\n정확해！‖78‖
364	0	195	0x0640	0x0020	0x2E60	42	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0BCA	01 00 2e 01	['0x012E']	cat0/f0x0020/c2-0x0BCA	A	！[7e]で\n相手をするわ！‖7c‖・気を付けて、[7d]さん！\n敵の射撃、正確ですよ！‖78‖	！[7e]\n（으）로　상대해주지！‖7c‖・조심해，\n[7d]　씨！　적의\n사격，　정확해요！‖78‖
364	1	0	0x0648	0x0000	0x2E8A	34	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat1/f0x0000/c2-0x0B38	A	！くっ、しまった！‖7c‖・ダメ、もう持たない！\n[7d]、離脱するわ！‖78‖	！윽，　아차！‖7c‖・안　돼，　더는\n못　버텨！　[7d]，\n이탈한다！‖78‖
364	1	1	0x0650	0x0000	0x2EAC	35	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat1/f0x0000/c2-0x0B38	A	！くっ、しまった！‖7c‖・ダメ、もう持たない！\n[7d]、離脱しなきゃ！‖78‖	！윽，　아차！‖7c‖・안　돼，　더는\n못　버텨！　[7d]，\n이탈해야　해！‖78‖
364	1	2	0x0658	0x0000	0x2ECF	36	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat1/f0x0000/c2-0x0B38	A	！くっ、しまった！‖7c‖・ダメ、もう持たない！\n[7d]さん、離脱します！‖78‖	！윽，　아차！‖7c‖・안　돼，　더는\n못　버텨！　[7d]　씨，\n이탈합니다！‖78‖
364	1	3	0x0660	0x0000	0x2EF3	46	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat1/f0x0000/c2-0x0B38	A	・きゃああああっ！‖7c‖！くっ・・・、直撃！？‖7c‖・ご、ごめんなさい[7d]！\n離脱するわ！‖78‖	・꺄아아아앗！‖7c‖！윽・・・，\n직격！？‖7c‖・미，　미안해\n[7d]！　이탈한다！‖78‖
364	1	4	0x0668	0x0000	0x2F21	43	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat1/f0x0000/c2-0x0B38	A	・きゃああああっ！‖7c‖！くっ・・・、直撃！？‖7c‖・ご、ごめん[7d]！\n離脱するよ！‖78‖	・꺄아아아앗！‖7c‖！윽・・・，\n직격！？‖7c‖・미，　미안\n[7d]！　이탈한다！‖78‖
364	1	5	0x0670	0x0000	0x2F4C	48	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat1/f0x0000/c2-0x0B38	A	・きゃああああっ！‖7c‖！くっ・・・、直撃！？‖7c‖・ご、ごめんなさい[7d]さん！\n離脱します！‖78‖	・꺄아아아앗！‖7c‖！윽・・・，\n직격！？‖7c‖・미，　미안해요\n[7d]　씨！\n이탈합니다！‖78‖
364	1	6	0x0678	0x0000	0x2F7C	68	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat1/f0x0000/c2-0x0B38	A	！く、油断したわ・・・！‖7c‖・ダメだわ、戦闘不能！\n戦線から後退するわ！‖7c‖！ちっ、\n無意味に死ぬよりはマシか！‖78‖	！크，\n방심했어・・・！‖7c‖・안　되겠어，\n전투　불능！　전선에서\n후퇴한다！‖7c‖！칫，\n무의미하게　죽는　것보단\n낫나！‖78‖
364	1	7	0x0680	0x0000	0x2FC0	66	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat1/f0x0000/c2-0x0B38	A	！く、油断したわ・・・！‖7c‖・ダメだよ、戦闘不能！\nもう後退しなきゃ！‖7c‖！ちっ、\n無意味に死ぬよりはマシか！‖78‖	！크，\n방심했어・・・！‖7c‖・안　되겠어，\n전투　불능！　이제　후퇴해야\n해！‖7c‖！칫，\n무의미하게　죽는　것보단\n낫나！‖78‖
364	1	8	0x0688	0x0000	0x3002	68	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat1/f0x0000/c2-0x0B38	A	！く、油断したわ・・・！‖7c‖・ダメです、戦闘不能！\n戦線から後退します！‖7c‖！ちっ、\n無意味に死ぬよりはマシか！‖78‖	！크，\n방심했어・・・！‖7c‖・안　되겠어요，\n전투　불능！　전선에서\n후퇴합니다！‖7c‖！칫，\n무의미하게　죽는　것보단\n낫나！‖78‖
